Elapsed Time,EMG1,EMG2,EMG3,BioRadio Event,Unnamed: 5
00:00:00,0.56046062707901,7.097092151641849,0.0332124829292297,0,
00:00:00.004,-0.543715953826904,-6.75570297241211,-0.025377819314599,0,
00:00:00.008,-0.421020299196243,-5.6100935935974094,-0.0280470941215754,0,
00:00:00.012,-0.0493663214147091,-0.605627715587616,-0.0220882892608643,0,
00:00:00.016,0.21244452893734,2.8798463344573997,0.0216209515929222,0,
00:00:00.02,0.272417813539505,3.51245737075806,0.0290027093142271,0,
00:00:00.024,0.169025614857674,2.15571427345276,0.0101499017328024,0,
00:00:00.028,0.0276005882769823,0.27754127979278603,0.00173039338551462,0,
00:00:00.032,-0.0529900640249252,-1.0224035978317298,-0.0264402963221073,0,
00:00:00.036,-0.125272110104561,-1.3957942724227899,0.000745685072615743,0,
00:00:00.04,-0.0870197489857674,-1.04487204551697,0.0170297231525183,0,
00:00:00.044,-0.032062254846096004,-0.38739106059074396,0.0146701829507947,0,
00:00:00.048,-0.000596146506723017,0.16302706301212302,-0.0387652441859245,0,
00:00:00.052,0.0290724243968725,0.41160884499549893,-0.00809234101325274,0,
00:00:00.056,0.0470218174159527,0.37943160533905,0.0017836149781942398,0,
00:00:00.06,0.0195444729179144,0.201852902770042,0.0174313466995955,0,
00:00:00.064,-0.0112887034192681,0.00070403708377853,0.0104363122954965,0,
00:00:00.068,0.000828161893878132,-0.11103986948728599,0.00418874016031623,0,
00:00:00.072,-0.00577575247734785,-0.12285201996564901,0.00691442098468542,0,
00:00:00.076,-0.0123080033808947,-0.0876975432038307,-0.0188175812363625,0,
00:00:00.08,0.0083183366805315,-0.0154375089332461,-0.0140892853960395,0,
00:00:00.084,-0.00851166807115078,0.0214102994650602,-0.0038743852637708204,0,
00:00:00.088,-0.00218575284816325,0.0343789644539356,0.0065306075848639,0,
00:00:00.092,-0.007656429894268509,0.0346092283725739,0.022345844656229002,0,
00:00:00.096,0.00342064071446657,0.0159808825701475,-0.00064353016205132,0,
00:00:00.1,0.00183690921403468,-0.00900324806571007,-0.007793551776558159,0,
00:00:00.104,0.0187448933720589,-0.008716729469597341,-0.0126851601526141,0,
00:00:00.108,0.00963748339563608,-0.00785699672996998,0.0119089344516397,0,
00:00:00.112,-0.0117200845852494,-0.00296142185106874,-0.00599863799288869,0,
00:00:00.116,-0.00865065399557352,-0.00345736113376915,-0.00368058332242072,0,
00:00:00.12,-0.0138952396810055,-0.0024759806692600302,0.0103457765653729,0,
00:00:00.124,-0.00428760424256325,0.00416497141122818,0.0051030912436544895,0,
00:00:00.128,0.015735600143671,0.0066249575465917605,-0.00861570797860622,0,
00:00:00.132,0.015866044908762,0.00234172679483891,-0.0122402226552367,0,
00:00:00.136,-0.00215829373337328,-0.00174431200139225,0.0121080204844475,0,
00:00:00.14,-0.0228419154882431,-0.00947815366089344,0.0129474839195609,0,
00:00:00.144,0.0069678206928074395,0.00136376824229956,-0.0146004362031817,0,
00:00:00.148,0.0110491793602705,0.00404662452638149,-0.00322853145189583,0,
00:00:00.152,0.00051474547944963,0.000666701758746058,0.0018286650301888602,0,
00:00:00.156,-0.00668451702222228,0.0024551502428948897,0.0027905318420380397,0,
00:00:00.16,-0.0131401298567653,0.000560515152756125,0.0058961259201169,0,
00:00:00.164,0.00510086491703987,-0.00338491285219789,-0.00988803058862686,0,
00:00:00.168,0.0231245364993811,0.00632190890610218,0.0040411096997559105,0,
00:00:00.172,-0.0046401382423937295,-0.00768581544980407,0.0037501901388168296,0,
00:00:00.176,-0.0214644949883223,-0.00520012900233269,-0.0020468456204980603,0,
00:00:00.18,-0.00762084731832147,0.00266860984265804,0.0058188745751977,0,
00:00:00.184,0.0213983710855246,0.00612194743007421,-0.0130453333258629,0,
00:00:00.188,0.0126237012445927,0.00249266368336976,0.00405690260231495,0,
00:00:00.192,-0.0125377243384719,-0.0054723517969250705,-0.0105836419388652,0,
00:00:00.196,-0.0208070054650307,-0.0030587187502533197,-0.00276081007905304,0,
00:00:00.2,0.0311217531561852,0.00703343329951167,0.0270327944308519,0,
00:00:00.204,0.00134083675220609,0.0009002718143165109,0.0101277818903327,0,
00:00:00.208,-0.0193835776299238,-0.00655528670176864,-0.0152789652347565,0,
00:00:00.212,-0.00885663274675608,0.00119899015408009,-0.0159807950258255,0,
00:00:00.216,0.0020548265893012303,-0.00229855976067483,-0.00022971552971284799,0,
00:00:00.22,0.00517806597054005,0.000290371011942625,0.009446804411709309,0,
00:00:00.224,0.0045206132344901605,0.00662959227338433,-0.00109709508251399,0,
00:00:00.228,0.00664870068430901,0.000709953892510384,0.0051119299605488795,0,
00:00:00.232,0.00907410960644484,0.00222853105515242,-0.00499568646773696,0,
00:00:00.236,-0.0053333230316638894,-0.010275668464601,-0.00929591339081526,0,
00:00:00.24,-0.0147272674366832,-0.00886435899883509,0.0233644489198923,0,
00:00:00.244,-0.0037410818040370898,0.0169485360383987,0.00435267295688391,0,
00:00:00.248,0.014093367382884,0.00534595921635628,-0.038656197488308,0,
00:00:00.252,0.00210456759668887,-0.00508985947817564,-0.00334529811516404,0,
00:00:00.256,-0.012254954315722,-0.0058436752296984204,0.037687860429287005,0,
00:00:00.26,0.015753174200654,0.00143115245737135,0.00687446724623442,0,
00:00:00.264,-0.0138701424002647,-0.007598346564918759,-0.0217218585312366,0,
00:00:00.268,-0.00501800188794732,0.0028069792315363897,0.00390945887193084,0,
00:00:00.272,0.0022214965429157,0.0071031590923667,-0.00969062000513077,0,
00:00:00.276,-0.0012101373868063099,0.0011707361554727,-0.0013605102431029099,0,
00:00:00.28,0.0100118042901158,-0.00333595904521644,0.0126773305237293,0,
00:00:00.284,0.0126812271773815,0.00242590438574553,-0.0066083204001188296,0,
00:00:00.288,-0.0123848440125585,-0.00551222590729594,0.0048417723737657105,0,
00:00:00.292,-0.0054439096711576,0.000158456023200415,-0.0031008825171738898,0,
00:00:00.296,0.00365665159188211,0.00451120641082525,-0.0013515145983547,0,
00:00:00.3,0.00408073095604777,0.00846801977604628,0.00967709068208933,0,
00:00:00.304,-0.00930762756615877,-0.006719230208545921,-0.0035856973845511705,0,
00:00:00.308,-0.008473102934658529,-0.00924479309469461,0.0032437143381685,0,
00:00:00.312,0.017028272151946997,0.0015458529815077801,-0.0101384939625859,0,
00:00:00.316,0.0032264341134578,-0.0007094838074408469,-0.0100639471784234,0,
00:00:00.32,0.00720656290650368,0.00180554331745952,0.0176744144409895,0,
00:00:00.324,-0.0120294271036983,0.0095078619197011,-0.0013630216708406802,0,
00:00:00.328,-0.0210255272686481,-0.00329027441330254,-0.00659562274813652,0,
00:00:00.332,0.00298290490172803,-0.00406305212527514,2.79029268313025e-06,0,
00:00:00.336,0.017867173999548,0.00286304205656052,0.0025322376750409603,0,
00:00:00.34,0.0100106494501233,0.0032941279932856603,0.00227646832354367,0,
00:00:00.344,-0.00937492307275534,-0.007498603779822591,-0.00328159355558455,0,
00:00:00.348,-0.00329601555131376,-0.00204575667157769,0.00144508993253112,0,
00:00:00.352,-0.000611210940405726,-0.000633925956208259,0.0063003008253872395,0,
00:00:00.356,0.000316588149871677,0.004471453838050371,-0.000926578359212726,0,
00:00:00.36,-0.0037217810750007603,0.0055620395578444,-0.0057116444222629105,0,
00:00:00.364,0.0104310410097241,-0.0012203884543851,0.00720085250213742,0,
00:00:00.368,-0.00258688861504197,-0.00293446239084005,-0.00534572452306747,0,
00:00:00.372,-0.00670667178928852,-0.00415164604783058,-0.00987756997346878,0,
00:00:00.376,-0.000321667292155325,0.00144048593938351,0.000150421619764529,0,
00:00:00.38,0.00414413865655661,0.0043102274648845204,0.0029906693380326,0,
00:00:00.384,-0.0041287699714303,-0.00291336001828313,0.00505168968811631,0,
00:00:00.388,0.00322350603528321,0.000222237795242108,0.0062580662779509995,0,
00:00:00.392,0.00503754196688533,0.000700706266798079,-0.00661960709840059,0,
00:00:00.396,-0.0035459103528410205,0.0023304654750973,0.0158372838050127,0,
00:00:00.4,0.00313062174245715,-0.00218665576539934,-0.0154849169775844,0,
00:00:00.404,-0.0167518220841885,-0.00202501704916358,0.00368489697575569,0,
00:00:00.408,0.0104521866887808,-0.000465283199446276,0.0036642639897763703,0,
00:00:00.412,0.0219674482941628,-0.0013170208549127,-0.0155581953004003,0,
00:00:00.416,-0.0147573575377464,0.0030899990815669303,-0.00048336360487155595,0,
00:00:00.42,-0.0146369691938162,0.00450624851509929,0.00306144030764699,0,
00:00:00.424,-0.00359678501263261,0.000494460167828947,0.00280854292213917,0,
00:00:00.428,0.00515108834952116,-0.00884708948433399,0.0017849998548626898,0,
00:00:00.432,0.009742460213601591,0.00276797148399055,0.005094253458082679,0,
00:00:00.436,0.007506563328206541,0.00100004265550524,0.0089418413117528,0,
00:00:00.44,-0.0125935319811106,0.00034194369800388797,-0.00872129667550325,0,
00:00:00.444,-0.00569227850064635,0.000113554160634521,0.0026297613512724603,0,
00:00:00.448,0.0327313356101513,2.08018027478829e-05,-0.00336150964722037,0,
00:00:00.452,0.008566671051085,0.00204511196352541,-0.0135031770914793,0,
00:00:00.456,-0.0455317236483097,-0.00410841312259436,0.00664675608277321,0,
00:00:00.46,-0.0224874429404736,-0.0018020884599536699,0.000220413741772063,0,
00:00:00.464,0.0111284181475639,0.00962442718446255,-0.00323116756044328,0,
00:00:00.468,0.0212311986833811,-0.00743533996865153,0.0082572540268302,0,
00:00:00.472,0.0342278741300106,-0.000613193784374744,-0.000671132351271808,0,
00:00:00.476,-0.00921712815761566,-0.000551721954252571,-0.0046095964498817895,0,
00:00:00.48,-0.0252583902329206,0.0053688478656113104,0.0152863366529346,0,
00:00:00.484,-0.000398764794226736,0.00213407864794135,0.0008258641464635731,0,
00:00:00.488,-0.00753088621422648,-0.00586777552962303,-0.0154503602534533,0,
00:00:00.492,0.0061985715292394205,-0.0012976847356185302,0.00638327188789845,0,
00:00:00.496,0.000520514789968729,0.000808708951808512,-0.00550217134878039,0,
00:00:00.5,-0.00788705796003342,-0.00082558678695932,-0.00616405066102743,0,
00:00:00.504,0.0136365555226803,0.00280405580997467,-0.00376666872762144,0,
00:00:00.508,0.0275199059396982,0.00184067455120385,0.017173582687974,0,
00:00:00.512,0.00841009244322777,0.0061566149815917,-0.00142261094879359,0,
00:00:00.516,-0.0508111417293549,-0.0113098090514541,0.00691174389794469,0,
00:00:00.52,-0.00227221054956317,0.00185311434324831,-0.00872839614748955,0,
00:00:00.524,0.000551081961020827,0.000140036820084788,-0.0007712128572165969,0,
00:00:00.528,-0.000262100162217394,-0.00655880430713296,-0.008969477377831941,0,
00:00:00.532,0.0116642387583852,0.00377675425261259,0.00229292595759034,0,
00:00:00.536,0.0105756372213364,0.0051512885838747,0.00100480718538165,0,
00:00:00.54,-0.00424915086477995,0.000521370500791818,0.0116764400154352,0,
00:00:00.544,0.00588844390586019,0.00370227452367544,0.000133145964355208,0,
00:00:00.548,0.0058689322322607,-0.00022218277445062998,-0.00206647766754031,0,
00:00:00.552,-0.00769223412498832,-0.0075442991219461,-0.0120806284248829,0,
00:00:00.556,-0.00894448440521955,-0.00391321862116456,0.00461186561733484,0,
00:00:00.56,-0.00241347774863243,0.007293582428246741,0.00722884573042393,0,
00:00:00.564,-0.00564036890864372,-0.0044840560294687705,-0.0070183495990932,0,
00:00:00.568,0.00766360107809305,0.00229838467203081,0.00449409615248442,0,
00:00:00.572,0.004618048202246429,0.00673407781869173,0.000195686152437702,0,
00:00:00.576,-0.0066747865639627,-0.00943847093731165,-0.00809231773018837,0,
00:00:00.58,0.00116722111124545,0.0017890670569613602,0.00411010626703501,0,
00:00:00.584,0.0172886550426483,0.00940847676247358,5.11844882566947e-05,0,
00:00:00.588,0.0129030365496874,-0.00474926689639688,-0.00551949162036181,0,
00:00:00.592,-0.0285286232829094,-0.0119593916460872,0.0136389443650842,0,
00:00:00.596,-0.00655548274517059,0.00798179674893618,0.0106173548847437,0,
00:00:00.6,-0.00288405711762607,0.00228488002903759,-0.013924228027463001,0,
00:00:00.604,-0.00332445185631514,-7.05241836840287e-05,-0.0138451671227813,0,
00:00:00.608,0.00543254148215055,-0.000684181693941355,0.00172075198497623,0,
00:00:00.612,0.0158575493842363,-0.000534850987605751,0.004276956431567671,0,
00:00:00.616,0.00780085707083344,0.00188425439409912,0.00904685910791159,0,
00:00:00.62,-0.00853856559842825,-0.00190860615111887,0.007596491370350121,0,
00:00:00.624,0.000592156604398042,-0.0035568077582866,-0.0125123495236039,0,
00:00:00.628,-0.003954610321670771,0.00400158204138279,-0.00404499238356948,0,
00:00:00.632,-0.0106720291078091,0.00055152882123366,0.0008298074244521559,0,
00:00:00.636,0.00154116540215909,-0.0025446300860494397,-0.00164069212041795,0,
00:00:00.64,0.007185605820268391,0.0035984953865408897,0.00397245772182941,0,
00:00:00.644,-0.004252134822309021,-0.000492269231472164,0.0144166685640812,0,
00:00:00.648,0.0014245718484744401,-0.00554810604080558,-0.0103150960057974,0,
00:00:00.652,0.0182447526603937,0.00929886754602194,-0.00491773011162877,0,
00:00:00.656,-0.00688858283683658,-0.00272954627871513,0.000999806681647897,0,
00:00:00.66,-0.0107506373897195,-0.00831193011254072,-0.00301549746654928,0,
00:00:00.664,-0.0118526639416814,0.00431062886491418,0.0040225703269243206,0,
00:00:00.668,0.00225950917229056,-0.00205510295927525,0.00069311261177063,0,
00:00:00.672,0.0127264587208629,0.0066162841394543604,-0.00432848604395986,0,
00:00:00.676,0.00574581604450941,0.0010473529109731301,0.0120835099369287,0,
00:00:00.68,0.0144925694912672,0.0023144530132412897,-0.0150063717737794,0,
00:00:00.684,-0.00859993789345026,-0.00419530272483826,0.00787691678851843,0,
00:00:00.688,-0.0311094522476196,-0.010832330211997,0.00397943938151002,0,
00:00:00.692,0.006289129611104729,-0.000334358337568119,-0.00723420130088925,0,
00:00:00.696,0.0013446205994114301,0.00945125240832567,-0.0036296120379120103,0,
00:00:00.7,0.0053262887522578205,0.00582516612485051,0.0058896248228848,0,
00:00:00.704,0.004996542353183029,-0.0043101469054818205,0.00633756164461374,0,
00:00:00.708,0.0110278381034732,-0.00173962453845888,-0.0039045060984790295,0,
00:00:00.712,0.0194530300796032,0.0014608844649046699,0.00824940670281649,0,
00:00:00.716,-0.0291497986763716,-0.00209456938318908,-0.0194704215973616,0,
00:00:00.72,-0.0107640856876969,-0.00154739047866315,0.00330706965178251,0,
00:00:00.724,-0.00233567785471678,-0.0020913495682179897,0.0101635241881013,0,
00:00:00.728,0.00627742940559983,0.00296214642003179,-0.0119716264307499,0,
00:00:00.732,0.00219778809696436,0.0048329783603549,0.00134962727315724,0,
00:00:00.736,0.00498483283445239,-0.00321572460234165,0.00949703343212605,0,
00:00:00.74,0.0010034277802333199,0.00163516728207469,-0.00411636894568801,0,
00:00:00.744,0.00207056407816708,-0.00186685705557466,0.00161834445316345,0,
00:00:00.748,0.0018526006024330898,-0.0016850907122716301,-0.0005324023077264429,0,
00:00:00.752,-0.0144204217940569,-0.0045378515496850005,-0.0043910420499742,0,
00:00:00.756,0.00797696597874165,0.0108142597600818,0.0166278667747974,0,
00:00:00.76,0.0150152817368507,-0.00377550628036261,-0.00622481945902109,0,
00:00:00.764,-0.00999216176569462,-0.00399484159424901,-0.0093774376437068,0,
