,Elapsed Time,EMG
0,00:00:00,-1.853671580553059
1,00:00:00.004,1.759811341762548
2,00:00:00.008,1.461991861462595
3,00:00:00.012,0.19003850780427492
4,00:00:00.016,-0.7529387101531027
5,00:00:00.02,-0.953153274953365
6,00:00:00.024,-0.5804441198706631
7,00:00:00.028,-0.045552749827038504
8,00:00:00.032,0.25852932780981086
9,00:00:00.036,0.3761521354317667
10,00:00:00.04,0.2936279177665715
11,00:00:00.044,0.0982744488865139
12,00:00:00.048,-0.05846385052427647
13,00:00:00.052,-0.1267706230282784
14,00:00:00.056,-0.0992392329499127
15,00:00:00.06,-0.02848214330151685
16,00:00:00.064,0.00595773849636317
17,00:00:00.068,0.02861565956845883
18,00:00:00.072,0.02389516122639173
19,00:00:00.076,0.01710961945354943
20,00:00:00.08,-0.02264525089412932
21,00:00:00.084,-0.004848431548452929
22,00:00:00.088,0.027486459031933898
23,00:00:00.092,0.01827619993127886
24,00:00:00.096,-0.02852941591117999
25,00:00:00.1,-0.001454667944926772
26,00:00:00.104,-0.014482148690149192
27,00:00:00.108,-0.0060479966923594995
28,00:00:00.112,0.008599793538451164
29,00:00:00.116,0.013463465496897805
30,00:00:00.12,0.0026870067231356577
31,00:00:00.124,-0.009691764251329006
32,00:00:00.128,-0.00917218206450345
33,00:00:00.132,-0.0026843380182981005
34,00:00:00.136,0.0013817790895700507
35,00:00:00.14,0.0164044005796314
36,00:00:00.144,0.04261990147642792
37,00:00:00.148,-0.005825544474646449
38,00:00:00.152,-0.05286687589250504
39,00:00:00.156,-0.01448097173124555
40,00:00:00.16,0.007717634318396456
41,00:00:00.164,0.0018815600778906878
42,00:00:00.168,0.0018772443290799795
43,00:00:00.172,0.02078003948554396
44,00:00:00.176,0.016730613540857992
45,00:00:00.18,-0.004856189305428415
46,00:00:00.184,-0.01021920191124081
47,00:00:00.188,-0.01408921089023352
48,00:00:00.192,0.0005647754296660389
49,00:00:00.196,-0.005159616644959893
50,00:00:00.2,0.0015461605507880206
51,00:00:00.204,0.027421917766332703
52,00:00:00.208,-0.006834297673776751
53,00:00:00.212,-0.021099840290844395
54,00:00:00.216,-0.007305307779461149
55,00:00:00.22,0.00871152232866735
56,00:00:00.224,0.009462696791160853
57,00:00:00.228,0.014931520214304361
58,00:00:00.232,0.01678404561243952
59,00:00:00.236,-0.02630327478982505
60,00:00:00.24,-0.01415752712637186
61,00:00:00.244,-0.021283397683873752
62,00:00:00.248,-0.002948504872620108
63,00:00:00.252,0.03384909359738237
64,00:00:00.256,0.018462522595655215
65,00:00:00.26,-0.0011950756888836605
66,00:00:00.264,0.007027391868177789
67,00:00:00.268,-0.01908266893588009
68,00:00:00.272,-0.02633710927329953
69,00:00:00.276,0.0034595055039971997
70,00:00:00.28,0.00652485061436891
71,00:00:00.284,-0.0007216867670649624
72,00:00:00.288,0.01966440910473466
73,00:00:00.292,0.0005922652781009587
74,00:00:00.296,-0.0073673893930390495
75,00:00:00.3,0.005526443594135339
76,00:00:00.304,0.0020056834910064884
77,00:00:00.308,-0.022291526431217817
78,00:00:00.312,-0.00877337739802899
79,00:00:00.316,0.015623355284333229
80,00:00:00.32,0.00762201170437039
81,00:00:00.324,0.005742320092394939
82,00:00:00.328,0.01940717198885979
83,00:00:00.332,-0.014659035019576602
84,00:00:00.336,-0.02906952169723806
85,00:00:00.34,-0.0015120244352147057
86,00:00:00.344,0.009432100225240003
87,00:00:00.348,-0.009088253136724189
88,00:00:00.352,0.03515732660889624
89,00:00:00.356,0.0029237675480544545
90,00:00:00.36,-0.002767092410067555
91,00:00:00.364,-0.02801496395841243
92,00:00:00.368,-0.004812471335753789
93,00:00:00.372,0.016356052132323388
94,00:00:00.376,0.0021295202313922337
95,00:00:00.38,-0.021687126718461527
96,00:00:00.384,0.01075257803313434
97,00:00:00.388,0.024116974323988044
98,00:00:00.392,0.006120513658970594
99,00:00:00.396,-0.020612047985196152
100,00:00:00.4,-0.036040113307535676
101,00:00:00.404,0.01557050272822379
102,00:00:00.408,0.02529300318565222
103,00:00:00.412,0.018405313603579998
104,00:00:00.416,-0.010636187624186283
105,00:00:00.42,-0.00888491474324834
106,00:00:00.424,-0.014524922706186771
107,00:00:00.428,-0.017907135188579504
108,00:00:00.432,0.015656277129892277
109,00:00:00.436,0.02579551888629797
110,00:00:00.44,0.013981076888740108
111,00:00:00.444,-0.01464182836934925
112,00:00:00.448,-0.04177214019000525
113,00:00:00.452,-0.00954055273905401
114,00:00:00.456,0.04617090150713915
115,00:00:00.46,0.017042575404048
116,00:00:00.464,-0.01265149319078773
117,00:00:00.468,-0.03030065633356567
118,00:00:00.472,0.0037768601905554698
119,00:00:00.476,0.020263907965272658
120,00:00:00.48,0.006282491231104354
121,00:00:00.484,-0.01128023510682397
122,00:00:00.488,-0.008940527215600031
123,00:00:00.492,-0.0015179881593212496
124,00:00:00.496,0.012006825767457478
125,00:00:00.5,-0.000953085313085473
126,00:00:00.504,-0.017849397263489674
127,00:00:00.508,0.02045443491078914
128,00:00:00.512,0.00394598895218224
129,00:00:00.516,-0.006066283443942667
130,00:00:00.52,-0.0013390197418629603
131,00:00:00.524,0.01089977740775798
132,00:00:00.528,-0.019912695977836868
133,00:00:00.532,-0.00921851373277605
134,00:00:00.536,-0.002564412367064511
135,00:00:00.54,0.0196191768627614
136,00:00:00.544,0.01333496719598771
137,00:00:00.548,-0.01168741891160607
138,00:00:00.552,-0.001675390405580431
139,00:00:00.556,0.0072621862636879
140,00:00:00.56,0.01743977516889577
141,00:00:00.564,-0.02101510833017528
142,00:00:00.568,-0.04850693419575694
143,00:00:00.572,0.026761334389448162
144,00:00:00.576,0.03408330282400127
145,00:00:00.58,0.012326079071499439
146,00:00:00.584,-0.02888091467320924
147,00:00:00.588,-0.02135329166776498
148,00:00:00.592,0.00215410662349313
149,00:00:00.596,0.02159573836252094
150,00:00:00.6,0.014909909339621661
151,00:00:00.604,0.0035670583893079397
152,00:00:00.608,-0.02844975872721986
153,00:00:00.612,-0.0020534556824713095
154,00:00:00.616,0.01373147638514638
155,00:00:00.62,-0.017805571667850028
156,00:00:00.624,-0.0015018635895103008
157,00:00:00.628,0.015822735527763164
158,00:00:00.632,0.0318920427234843
159,00:00:00.636,-0.018691113684326424
160,00:00:00.64,-0.01387046952731907
161,00:00:00.644,-0.020935829496011193
162,00:00:00.648,-0.0008744010701775603
163,00:00:00.652,0.02007352362852545
164,00:00:00.656,0.01571972761303185
165,00:00:00.66,-0.004774019820615651
166,00:00:00.664,0.0019993833266199086
167,00:00:00.668,-0.029349805787205724
168,00:00:00.672,-0.0011070601176470518
169,00:00:00.676,0.014541581040248282
170,00:00:00.68,0.02728014881722631
171,00:00:00.684,0.00926305865868926
172,00:00:00.688,-0.03012499236501753
173,00:00:00.692,-0.02820152009371673
174,00:00:00.696,0.0013714462984353274
175,00:00:00.7,0.02165653603151441
176,00:00:00.704,0.015432992484420528
177,00:00:00.708,-0.005562943366385312
178,00:00:00.712,0.008081676438450851
179,00:00:00.716,-0.011719080619514002
180,00:00:00.72,-0.01413822011090815
181,00:00:00.724,-0.008623786270618387
182,00:00:00.728,0.02305033337324858
183,00:00:00.732,0.02451930474489927
184,00:00:00.736,-0.007493320852518061
185,00:00:00.74,-0.028882816914119754
186,00:00:00.744,-0.03751584695419298
187,00:00:00.748,0.0399091932922601
188,00:00:00.752,0.02959615993313491
189,00:00:00.756,-0.00729344738647344
190,00:00:00.76,-0.02290408406406641
191,00:00:00.764,-0.003127014730125669
192,00:00:00.768,0.011644667014479698
193,00:00:00.772,0.006424162245821199
194,00:00:00.776,0.00888780504465104
195,00:00:00.78,-0.013164093485102061
196,00:00:00.784,-0.02323531312868003
197,00:00:00.788,-0.00893830554559826
198,00:00:00.792,0.01509060326498001
199,00:00:00.796,0.014320937742013486
200,00:00:00.8,0.028743936156388348
201,00:00:00.804,0.0060475112404674404
202,00:00:00.808,-0.0292585659772158
203,00:00:00.812,-0.025557347107678666
204,00:00:00.816,-0.01412298087961971
