Elapsed Time,EMG1,EMG2,EMG3,BioRadio Event,
00:00:00,0.514793455600739,0.0705765262246132,2.25844883918762,0,
00:00:00.004,-0.489879965782166,-0.067160964012146,-2.15122652053833,0,
00:00:00.008,-0.407226651906967,-0.0558294616639614,-1.78456735610962,0,
00:00:00.012,-0.043905533850193,-0.00809508748352528,-0.190975785255432,0,
00:00:00.016,0.208998307585716,0.0285525359213352,0.917072832584381,0,
00:00:00.02,0.25485298037529,0.042708445340395,1.11722195148468,0,
00:00:00.024,0.15637993812561,0.0193076208233833,0.685026288032532,0,
00:00:00.028,0.0223292335867882,-0.0011730995029211,0.0861475095152855,0,
00:00:00.032,-0.076620452105999,-0.0124580515548587,-0.323505967855453,0,
00:00:00.036,-0.105124354362488,-0.0138752358034253,-0.444912552833557,0,
00:00:00.04,-0.0731871277093887,-0.0110130039975047,-0.330024361610413,0,
00:00:00.044,-0.0254181958734989,-0.000369635410606861,-0.123130455613136,0,
00:00:00.048,0.0147159965708852,0.00408303923904896,0.048020675778389,0,
00:00:00.052,0.027310011908412,0.00640611257404089,0.131734684109688,0,
00:00:00.056,0.0248144418001175,0.000535807863343507,0.122289195656776,0,
00:00:00.06,0.0133162783458829,-0.00123039307072759,0.0658082813024521,0,
00:00:00.064,0.0010047493269667,-0.00318399304524064,9.46126019698568E-05,0,
00:00:00.068,-0.00664799707010388,-0.000528718926943839,-0.0385223366320133,0,
00:00:00.072,-0.00831665191799402,0.00582372350618243,-0.0395437553524971,0,
00:00:00.076,-0.00575894210487604,0.000194908832781948,-0.0248703360557556,0,
00:00:00.08,-0.00181306398008019,-0.00201810128055513,-0.00619124574586749,0,
00:00:00.084,0.0012609981931746,-0.00194229243788868,0.00725574465468526,0,
00:00:00.088,0.00251141330227256,-0.00295181968249381,0.00993740186095238,0,
00:00:00.092,8.58259154483676E-05,7.76448141550645E-05,0.0116502027958632,0,
00:00:00.096,0.00507884146645665,0.00434168428182602,0.00790254585444927,0,
00:00:00.1,-0.000410298322094604,0.00462084030732512,-0.00260122190229595,0,
00:00:00.104,-0.00215502176433802,-0.000157475878950208,-0.00792454555630684,0,
00:00:00.108,-0.00177184701897204,-0.00752206752076745,-0.00264098541811109,0,
00:00:00.112,-0.000650173693429679,-0.00377119472250342,-0.000117718744149897,0,
00:00:00.116,-0.00177637685555965,0.00539744971320033,0.00084082328248769,0,
00:00:00.12,0.00475928978994489,0.00383389135822654,0.00299202813766897,0,
00:00:00.124,0.00236630765721202,-0.00197206437587738,-0.00346722197718918,0,
00:00:00.128,-0.00314697274006903,-0.00222943909466267,0.000515160150825977,0,
00:00:00.132,-0.00269514136016369,-0.000721381860785186,0.001368373981677,0,
00:00:00.136,-0.00057565764291212,-0.00149517750833184,0.000823050155304372,0,
00:00:00.14,-0.00106499588582665,0.00093275704421103,2.53283287747763E-05,0,
00:00:00.144,0.00341165484860539,0.00231780763715506,-0.000461165647720918,0,
00:00:00.148,0.00470283208414912,0.00818229280412197,-0.0026032798923552,0,
00:00:00.152,-0.00155933212954551,-0.00318786478601396,0.0016556007321924,0,
00:00:00.156,-0.00281874253414571,-0.00745463743805885,0.00159449852071702,0,
00:00:00.16,-0.00174728746060282,-0.00122595566790551,0.000316497258609161,0,
00:00:00.164,-0.000226971373194829,0.00141950068064034,-0.000650203262921423,0,
00:00:00.168,0.00075303902849555,0.00182839902117848,-0.000885204470250756,0,
00:00:00.172,0.000964580394793302,0.00115326268132776,-0.000578037928789854,0,
00:00:00.176,0.000641397724393755,0.000266927032498643,-0.000104114689747803,0,
00:00:00.18,-0.00191939889919013,-0.00240937899798155,0.000244353781454265,0,
00:00:00.184,0.00176990125328302,0.00353773194365203,0.000356574368197471,0,
00:00:00.188,0.0033838574308902,-0.000713455840013921,0.000275010796030983,0,
00:00:00.192,-0.00206613657064736,-0.00159440736752003,0.000111499262857251,0,
00:00:00.196,-0.00259967497549951,-0.00301817152649164,-3.12950469378848E-05,0,
00:00:00.2,-0.00118095683865249,0.00195740163326263,-0.000101236873888411,0,
00:00:00.204,0.000306761678075418,0.00218743761070073,-0.00217448663897812,0,
00:00:00.208,0.00104141887277365,0.00287559628486633,0.00192042044363916,0,
00:00:00.212,0.00306232739239931,-0.00243678991682827,0.00163628731388599,0,
00:00:00.216,-0.00147702253889292,-0.00468239421024919,0.00227824551984668,0,
00:00:00.22,-0.00373966339975595,0.00101015064865351,-0.00278533226810396,0,
00:00:00.224,0.00147056381683797,0.000104731596366037,-0.00264674657955766,0,
00:00:00.228,0.00211368361487985,0.00123857625294477,-0.000800254172645509,0,
00:00:00.232,0.00304118869826198,0.0120542841032147,-0.00131963321473449,0,
00:00:00.236,-0.00224766740575433,-0.00670124776661396,0.00329396082088351,0,
00:00:00.24,-0.00251780264079571,-0.0121393110603094,0.00267284922301769,0,
00:00:00.244,-0.00306807644665241,0.000896375568117946,0.000556905171833932,0,
00:00:00.248,0.0044966097921133,0.00490882107988,-0.00103095662780106,0,
00:00:00.252,0.000732837419491261,0.00393997458741069,-0.00147991348057985,0,
00:00:00.256,-0.000546571100130677,-0.000746279256418347,-0.00104886386543512,0,
00:00:00.26,-0.00062276900280267,0.00116489944048226,-0.000302799453493208,0,
00:00:00.264,-0.000287725531961769,0.00204549753107131,0.000289343064650893,0,
00:00:00.268,3.34719115926418E-05,-0.00320980558171868,-0.00155119644477963,0,
00:00:00.272,0.000183185911737382,-0.00310524366796017,0.00241816183552146,0,
00:00:00.276,0.000170467712450773,-0.00315346731804311,0.00184924865607172,0,
00:00:00.28,7.58736932766624E-05,0.00270615378394723,0.000158216673298739,0,
00:00:00.284,-1.96213240997167E-05,0.00311694596894085,-0.000985500286333263,0,
00:00:00.288,-7.0676593168173E-05,-0.000657917640637606,-0.00118159421253949,0,
00:00:00.292,-0.00214749597944319,-0.000404207792598754,-0.000725006626453251,0,
00:00:00.296,0.00193324720021337,0.000390461238566786,-0.000100785648101009,0,
00:00:00.3,0.00371100543998182,0.0109979603439569,0.000334102805936709,0,
00:00:00.304,0.000294217868940905,-0.00332997110672295,0.000458319089375436,0,
00:00:00.308,-0.00443676905706525,-0.0142635656520724,-0.00173569668550044,0,
00:00:00.312,-0.00282951397821307,-0.00622737500816584,0.00210250890813768,0,
00:00:00.316,4.13755151384976E-05,0.00323324580676854,0.00366660277359188,0,
00:00:00.32,0.00178586342372,0.00944634340703487,-0.00193171040154994,0,
00:00:00.324,-0.000123519304906949,0.00417324621230364,-0.00468479795381427,0,
00:00:00.328,0.00101433217059821,0.000727501872461289,0.000705076556187123,0,
00:00:00.332,0.00784869212657213,0.00284520769491792,0.00185106135904789,0,
00:00:00.336,-0.00272901076823473,-0.00179349957033992,0.00115768029354513,0,
00:00:00.34,-0.00470532244071364,-0.00474280817434192,0.000130705841002055,0,
00:00:00.344,-0.00483188312500715,-0.00635727681219578,-0.000508962373714894,0,
00:00:00.348,0.00390290189534426,-0.003989162389189,-0.00269700190983713,0,
00:00:00.352,-0.000958756252657622,0.00213834713213146,0.00366581976413727,0,
00:00:00.356,0.00221718056127429,0.00530193094164133,-0.000393777125282213,0,
00:00:00.36,0.00169441802427173,0.010865262709558,-0.00129836774431169,0,
00:00:00.364,0.000198939684196375,-0.00191648700274527,-0.000786669610533863,0,
00:00:00.368,-0.000852187338750809,-0.00761566450819373,-0.00208669970743358,0,
00:00:00.372,0.000997580122202635,-0.000115316062874626,0.00243778945878148,0,
00:00:00.376,-0.0026818192563951,-0.00159475230611861,0.00424069818109274,0,
00:00:00.38,-0.00387217639945447,-0.00460917223244905,-0.00148394925054163,0,
00:00:00.384,0.00205191294662654,0.002711514942348,-0.00451640971004963,0,
00:00:00.388,0.00287778303027153,0.0107349688187242,0.000630367721896619,0,
00:00:00.392,0.00359061034396291,-0.000931435613892972,0.00166264176368713,0,
00:00:00.396,-0.00205722148530185,-0.00442046392709017,0.000982112367637455,0,
00:00:00.4,-0.00261830212548375,-0.00344849633984268,0.00211325334385037,0,
00:00:00.404,-0.00121964688878506,0.00101106404326856,-0.00456527294591069,0,
00:00:00.408,0.000241566143813543,-0.0011409861035645,-0.000239455912378617,0,
00:00:00.412,0.000963383179623634,-0.00216394569724798,0.00113880296703428,0,
00:00:00.416,0.00091895560035482,0.00098981405608356,0.0030749780125916,0,
00:00:00.42,0.000457653630292043,0.00706294365227222,-0.00161220307927579,0,
00:00:00.424,-3.30838702211622E-05,-0.00135291833430529,-0.00389174278825521,0,
00:00:00.428,-0.000318500096909702,-0.000189860336831771,0.00140509358607233,0,
00:00:00.432,-0.000354402814991772,0.00127152749337256,0.0021522359456867,0,
00:00:00.436,-0.000225498355575837,-0.00318591832183301,0.0010637684026733,0,
00:00:00.44,-5.40263717994094E-05,-0.00468674208968878,-0.000173070424352773,0,
00:00:00.444,6.92936591804028E-05,0.00351471523754299,-0.000814778264611959,0,
00:00:00.448,0.00218745484016836,0.00279237423092127,-0.000801302085164934,0,
00:00:00.452,-0.00396255077794194,-0.00400103768333793,-0.000416231283452362,0,
00:00:00.456,0.000370319205103442,-0.00166833377443254,8.49560365168145E-06,0,
00:00:00.46,0.00145603786222637,0.00359791330993176,0.000264330912614241,0,
00:00:00.464,0.000987767823971808,0.00486860750243068,0.000305647030472755,0,
00:00:00.468,0.00222895317710936,-0.00365960621275008,-0.00187507818918675,0,
00:00:00.472,-0.00446610199287534,-0.00304951216094196,0.00202920730225742,0,
00:00:00.476,-0.000217778069782071,0.0017534428043291,0.00366289378143847,0,
00:00:00.48,0.00316611980088055,0.00777954747900367,-0.0018932557431981,0,
00:00:00.484,-0.00105296273250133,-0.00788006000220776,-0.00463819690048695,0,
00:00:00.488,-0.00341893685981631,-0.00586263090372086,0.000736459449399263,0,
00:00:00.492,0.0015935346018523,0.00213319365866482,0.00186009332537651,0,
00:00:00.496,1.72205582202878E-05,0.00174990273080766,0.00114977965131402,0,
00:00:00.5,0.00286698690615594,0.00440922100096941,0.000116305978735909,0,
00:00:00.504,0.00338649866171181,0.00617419229820371,-0.000520973175298423,0,
00:00:00.508,-0.00061563216149807,-0.00684004230424762,-0.000626674329396337,0,
00:00:00.512,-0.00733306538313627,-0.00348110543563962,-0.00246033701114357,0,
00:00:00.516,-0.00123604713007808,-0.000661360681988299,0.00399463204666972,0,
00:00:00.52,0.00381905096583068,0.00304333749227226,-0.000162414347869344,0,
00:00:00.524,-0.00178449810482562,-0.00059835275169462,-0.0033051511272788,0,
00:00:00.528,0.00176393962465227,-0.00481413910165429,0.00112997670657933,0,
00:00:00.532,0.00174773053731769,0.00201221625320613,0.00152158341370523,0,
00:00:00.536,0.000507865566760302,0.0100437235087156,0.000546713126823306,0,
00:00:00.54,-0.000563474895898253,-0.00135100202169269,-0.000363182509317994,0,
00:00:00.544,-0.000954381248448044,-0.00660272501409054,-0.000709118030499667,0,
00:00:00.548,-0.000749917817302048,-0.00136731122620404,-0.000556242477614433,0,
00:00:00.552,-0.000286123598925769,0.000753028376493603,-0.0022653010673821,0,
00:00:00.556,0.000122546436614357,0.00114823842886835,0.00418034987524152,0,
00:00:00.56,0.000316909747198224,0.0028405215125531,-6.13218144280836E-05,0,
