Elapsed Time,EMG1,EMG2,EMG3,BioRadio Event,
00:00:00,0.342503726482391,-1.21433138847351,3.54750823974609,0,
00:00:00.004,-0.328003972768784,1.14933621883392,-3.37582612037659,0,
00:00:00.008,-0.268961757421494,0.962369561195374,-2.81040287017822,0,
00:00:00.012,-0.0275693014264107,0.12074738740921,-0.302759617567062,0,
00:00:00.016,0.137152552604675,-0.499161899089813,1.44954478740692,0,
00:00:00.02,0.172767803072929,-0.607932269573212,1.75788760185242,0,
00:00:00.024,0.10060641169548,-0.37686613202095,1.06428194046021,0,
00:00:00.028,0.017506392672658,-0.0296931564807892,0.14345221221447,0,
00:00:00.032,-0.0509973503649235,0.177675619721413,-0.496298432350159,0,
00:00:00.036,-0.0765858963131905,0.212119221687317,-0.702400147914886,0,
00:00:00.04,-0.0562748536467552,0.162717342376709,-0.533938229084015,0,
00:00:00.044,-0.00397126609459519,0.0876375585794449,-0.203107967972755,0,
00:00:00.048,0.0194694176316261,-0.00458514923229814,0.0831213966012001,0,
00:00:00.052,0.0153242442756891,-0.0651899129152298,0.21491314470768,0,
00:00:00.056,0.00606198655441403,-0.0717180967330933,0.198524788022041,0,
00:00:00.06,0.0082530789077282,-0.0481962561607361,0.0943130105733871,0,
00:00:00.064,0.0047883428633213,-0.00250857206992805,0.00759493373334408,0,
00:00:00.068,-0.00681831268593669,0.0194915346801281,-0.0580982454121113,0,
00:00:00.072,-0.00467172637581825,0.018355606123805,-0.0749651119112968,0,
00:00:00.076,0.0014965896261856,0.0164629090577364,-0.0405755825340748,0,
00:00:00.08,-0.0067502073943615,0.00719361891970038,0.00434478605166078,0,
00:00:00.084,-0.00273475493304431,-0.00379027752205729,0.016019843518734,0,
00:00:00.088,0.00654096575453877,-0.00224580941721797,-0.00121525966096669,0,
00:00:00.092,0.00257770996540785,-0.0107649378478527,0.012036363594234,0,
00:00:00.096,-0.0038662392180413,-0.00106967228930444,0.0139465602114797,0,
00:00:00.1,0.0052655334584415,0.00599859375506639,0.00126350950449705,0,
00:00:00.104,0.000380241894163191,-0.00217271200381219,-0.00521753076463938,0,
00:00:00.108,0.000171045656315982,-0.00453921733424068,-0.00368728674948215,0,
00:00:00.112,-0.00402400176972151,-0.00461360486224294,0.00536024104803801,0,
00:00:00.116,-0.00480206729844213,0.00887454487383366,-0.00100816122721881,0,
00:00:00.12,0.00596170034259558,0.0213345047086477,-0.00168088090140373,0,
00:00:00.124,-0.00287256645970047,-0.00679235812276602,-0.00313401944003999,0,
00:00:00.128,-0.00140975264366716,-0.0290494598448277,-0.0089701134711504,0,
00:00:00.132,0.0035483748652041,-0.0148640954867005,0.00282166246324778,0,
00:00:00.136,0.00683228392153978,0.0170071665197611,0.00969116482883692,0,
00:00:00.14,-0.00364381494000554,0.0279241558164358,-0.00648191012442112,0,
00:00:00.144,-0.0129339890554547,0.00146489730104804,0.0013233304489404,0,
00:00:00.148,0.00792938843369484,4.72576066385955E-05,0.00732973078265786,0,
00:00:00.152,0.00517671043053269,-0.0120526822283864,-0.00414985278621316,0,
00:00:00.156,0.00504148192703724,-0.00239721150137484,0.0068737780675292,0,
00:00:00.16,-0.00167891685850918,-0.00570147996768355,-0.00800408981740475,0,
00:00:00.164,-0.0117938769981265,-0.0125488992780447,-0.00628262013196945,0,
00:00:00.168,-0.00950020924210548,-0.00303808599710464,0.00779730640351772,0,
00:00:00.172,0.00651143444702029,0.00444066291674972,-0.00245824106968939,0,
00:00:00.176,0.0114495204761624,0.0180784296244383,-0.00250040600076318,0,
00:00:00.18,0.00558015611022711,0.0198252256959677,0.000106618812424131,0,
00:00:00.184,0.00499172136187553,-0.00126677157822996,-0.00435391161590815,0,
00:00:00.188,-0.0127091016620398,-0.0213965699076653,0.00793440546840429,0,
00:00:00.192,-0.00745912594720721,-0.0159093551337719,0.0060024275444448,0,
00:00:00.196,-0.0032313303090632,0.00321748037822545,0.00256427330896258,0,
00:00:00.2,0.00482076732441783,0.0172417908906937,-0.00317257782444358,0,
00:00:00.204,0.00543613871559501,0.00523102888837457,-0.0137971434742212,0,
00:00:00.208,0.00278622005134821,-0.00397335086017847,0.0037065539509058,0,
00:00:00.212,-0.000107458421553019,-0.00885799992829561,-0.000952847418375313,0,
00:00:00.216,0.000342693150741979,-0.0131556261330843,0.00575320282950997,0,
00:00:00.22,-0.00178745819721371,9.93432622635737E-05,-0.000425272563006729,0,
00:00:00.224,-0.0130466790869832,0.013874139636755,-0.000246241281274706,0,
00:00:00.228,0.00591056840494275,0.0211854688823223,0.00283008976839483,0,
00:00:00.232,0.0118590835481882,0.000971070432569832,0.0217665713280439,0,
00:00:00.236,0.00135743583086878,-0.0220357999205589,-0.0168086141347885,0,
00:00:00.24,-0.00649132486432791,-0.02179822511971,-0.0245303008705378,0,
00:00:00.244,-0.00937196984887123,0.00635861419141293,-0.00678307237103581,0,
00:00:00.248,0.00471331318840384,0.0150452507659793,0.0111156161874533,0,
